source_id,label,target_id
Episode:Puppets,HAS_THEME,Theme:Episode:Puppets:Imagination
Episode:Turtleboy,HAS_THEME,Theme:Episode:Turtleboy:Emotions
Episode:Turtleboy,HAS_THEME,Theme:Episode:Turtleboy:Lessons
Episode:Turtleboy,HAS_THEME,Theme:Episode:Turtleboy:Imagination
Episode:Tradies,HAS_THEME,Theme:Episode:Tradies:Emotions
Episode:Tradies,HAS_THEME,Theme:Episode:Tradies:Lessons
Episode:Tradies,HAS_THEME,Theme:Episode:Tradies:Imagination
Episode:Granny_Mobile,HAS_THEME,Theme:Episode:Granny_Mobile:Emotions
Episode:Granny_Mobile,HAS_THEME,Theme:Episode:Granny_Mobile:Lessons
Episode:Granny_Mobile,HAS_THEME,Theme:Episode:Granny_Mobile:Imagination
Episode:Space,HAS_THEME,Theme:Episode:Space:Emotions
Episode:Space,HAS_THEME,Theme:Episode:Space:Lessons
Episode:Space,HAS_THEME,Theme:Episode:Space:Imagination
Episode:Smoochy_Kiss,HAS_THEME,Theme:Episode:Smoochy_Kiss:Emotions
Episode:Smoochy_Kiss,HAS_THEME,Theme:Episode:Smoochy_Kiss:Imagination
Episode:Dirt,HAS_THEME,Theme:Episode:Dirt:Emotions
Episode:Dirt,HAS_THEME,Theme:Episode:Dirt:Lessons
Episode:Dirt,HAS_THEME,Theme:Episode:Dirt:Imagination
Episode:The_Decider,HAS_THEME,Theme:Episode:The_Decider:Emotions
Episode:The_Decider,HAS_THEME,Theme:Episode:The_Decider:Lessons
Episode:The_Decider,HAS_THEME,Theme:Episode:The_Decider:Imagination
Episode:Cubby,HAS_THEME,Theme:Episode:Cubby:Emotions
Episode:Cubby,HAS_THEME,Theme:Episode:Cubby:Imagination
Episode:Exercise,HAS_THEME,Theme:Episode:Exercise:Emotions
Episode:Exercise,HAS_THEME,Theme:Episode:Exercise:Lessons
Episode:Exercise,HAS_THEME,Theme:Episode:Exercise:Imagination
Episode:Relax,HAS_THEME,Theme:Episode:Relax:Emotions
Episode:Relax,HAS_THEME,Theme:Episode:Relax:Imagination
Episode:Stickbird,HAS_THEME,Theme:Episode:Stickbird:Emotions
Episode:Stickbird,HAS_THEME,Theme:Episode:Stickbird:Lessons
Episode:Stickbird,HAS_THEME,Theme:Episode:Stickbird:Imagination
Episode:Show_And_Tell,HAS_THEME,Theme:Episode:Show_And_Tell:Emotions
Episode:Show_And_Tell,HAS_THEME,Theme:Episode:Show_And_Tell:Lessons
Episode:Dragon,HAS_THEME,Theme:Episode:Dragon:Emotions
Episode:Dragon,HAS_THEME,Theme:Episode:Dragon:Lessons
Episode:Dragon,HAS_THEME,Theme:Episode:Dragon:Imagination
Episode:Wild_Girls,HAS_THEME,Theme:Episode:Wild_Girls:Emotions
Episode:Wild_Girls,HAS_THEME,Theme:Episode:Wild_Girls:Lessons
Episode:Wild_Girls,HAS_THEME,Theme:Episode:Wild_Girls:Imagination
Episode:TV_Shop,HAS_THEME,Theme:Episode:TV_Shop:Emotions
Episode:TV_Shop,HAS_THEME,Theme:Episode:TV_Shop:Imagination
Episode:Slide,HAS_THEME,Theme:Episode:Slide:Emotions
Episode:Slide,HAS_THEME,Theme:Episode:Slide:Lessons
Episode:Slide,HAS_THEME,Theme:Episode:Slide:Imagination
Episode:Cricket,HAS_THEME,Theme:Episode:Cricket:Emotions
Episode:Cricket,HAS_THEME,Theme:Episode:Cricket:Lessons
Episode:Cricket,HAS_THEME,Theme:Episode:Cricket:Imagination
Episode:Ghostbasket,HAS_THEME,Theme:Episode:Ghostbasket:Emotions
Episode:Ghostbasket,HAS_THEME,Theme:Episode:Ghostbasket:Lessons
Episode:Ghostbasket,HAS_THEME,Theme:Episode:Ghostbasket:Imagination
Episode:The_Sign,HAS_THEME,Theme:Episode:The_Sign:Emotions
Episode:The_Sign,HAS_THEME,Theme:Episode:The_Sign:Lessons
Episode:The_Sign,HAS_THEME,Theme:Episode:The_Sign:Imagination
Episode:Surprise!,HAS_THEME,Theme:Episode:Surprise!:Emotions
Episode:Surprise!,HAS_THEME,Theme:Episode:Surprise!:Imagination
